id,ps_ind_01,ps_ind_02_cat,ps_ind_03,ps_ind_04_cat,ps_ind_05_cat,ps_ind_06_bin,ps_ind_07_bin,ps_ind_08_bin,ps_ind_09_bin,ps_ind_10_bin,ps_ind_11_bin,ps_ind_12_bin,ps_ind_13_bin,ps_ind_14,ps_ind_15,ps_ind_16_bin,ps_ind_17_bin,ps_ind_18_bin,ps_reg_01,ps_reg_02,ps_reg_03,ps_car_01_cat,ps_car_02_cat,ps_car_03_cat,ps_car_04_cat,ps_car_05_cat,ps_car_06_cat,ps_car_07_cat,ps_car_08_cat,ps_car_09_cat,ps_car_10_cat,ps_car_11_cat,ps_car_11,ps_car_12,ps_car_13,ps_car_14,ps_car_15,ps_calc_01,ps_calc_02,ps_calc_03,ps_calc_04,ps_calc_05,ps_calc_06,ps_calc_07,ps_calc_08,ps_calc_09,ps_calc_10,ps_calc_11,ps_calc_12,ps_calc_13,ps_calc_14,ps_calc_15_bin,ps_calc_16_bin,ps_calc_17_bin,ps_calc_18_bin,ps_calc_19_bin,ps_calc_20_bin,target
1168312,2,1,7,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0.9,0.3,0.704006392,7,1,0,0,1,14,1,1,1,1,42,2,0.4,0.70823083,0.33763886,3,0.5,0.9,0.3,2,2,9,0,10,3,4,6,1,5,9,1,1,1,0,0,1,1
1168583,0,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.9,0.2,0.554526825,7,1,1,0,0,1,1,0,2,1,70,3,0.4,0.934773584,0.342052628,3.605551276,0.4,0.8,0.4,3,2,7,6,9,4,10,8,3,2,8,0,0,0,1,0,1,1
1168763,3,1,4,0,0,1,0,0,0,0,0,0,0,0,3,1,0,0,0.7,1.1,1.078772451,11,0,0,0,0,10,1,1,2,1,89,2,0.387298335,0.982365168,0.336154726,3.464101615,0.4,0.5,0.2,1,0,9,3,10,3,10,5,3,4,8,0,1,1,1,1,0,1
1169668,0,1,7,1,0,0,0,0,1,0,0,0,0,0,13,0,1,0,0.9,0.3,0.739932429,11,1,1,0,0,4,1,0,2,1,84,3,0.316227766,0.844843376,0.320156212,3.605551276,0.7,0.3,0.5,2,2,8,5,8,2,5,5,1,2,6,0,1,1,0,1,0,1
1169721,2,2,1,1,0,0,1,0,0,0,0,0,0,0,5,1,0,0,0.4,0.9,1.221679172,5,1,1,0,0,7,1,0,2,1,79,3,0.387298335,1.017258104,0.333166625,3.741657387,0.2,0,0.9,3,4,8,2,10,3,8,2,1,3,8,1,1,0,0,0,0,1
1170552,0,2,3,1,0,0,1,0,0,0,0,0,0,0,8,1,0,0,0.8,0.2,0.62699681,11,1,1,0,1,0,1,0,4,1,87,3,0.316227766,0.828799789,0.294448637,3.605551276,0.8,0.8,0.7,4,1,8,3,12,2,2,4,0,3,3,0,1,0,0,1,0,1
1170567,5,3,10,1,0,0,0,0,1,0,0,0,0,0,8,1,0,0,0.9,0.5,0.838898087,11,1,1,0,0,11,1,1,2,1,101,3,0.374165739,0.776514782,0.321247568,3.31662479,0.7,0.6,0,3,5,9,2,7,2,3,3,0,4,3,0,0,1,0,1,0,1
1170901,2,3,5,1,0,0,1,0,0,0,0,0,0,0,9,0,1,0,0.7,0.6,0.811634154,11,1,1,0,0,0,1,1,2,1,22,3,0.316227766,0.789484087,0.310322413,3.464101615,0.5,0.4,0.7,2,3,7,3,11,2,8,3,1,1,8,0,0,1,1,0,0,1
1171120,4,1,8,1,0,0,1,0,0,0,0,0,0,0,5,0,1,0,0.9,0.9,1.296871235,11,0,1,0,1,4,1,0,2,1,12,3,0.4,1.037069138,0.342344855,3.605551276,0.4,0.7,0,3,3,9,4,11,3,11,5,2,2,6,1,0,0,0,0,0,1
1171845,0,1,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.5,0.3,0.754569414,5,1,0,0,0,1,1,1,2,1,64,3,0.316227766,0.702048361,0.301662063,3.605551276,0.3,0.7,0.8,4,3,8,7,10,3,9,4,0,2,8,0,1,1,0,0,0,1
1172223,3,1,8,1,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0.9,1.6,1.616902904,11,1,0,8,1,11,1,1,2,1,104,3,0.529150262,0.854412465,0.441588043,0,0.6,0.7,0.3,4,3,9,3,8,1,8,9,2,2,7,0,1,1,0,0,0,1
1172242,0,1,5,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.7,0.1,0.373329613,7,1,0,0,0,11,1,1,2,1,7,3,0.424264069,0.719044361,0.354259792,2.645751311,0.6,0.3,0.9,2,3,5,4,10,1,11,3,1,3,8,0,1,1,1,1,0,1
1172297,1,1,3,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0,0.7,0.4,0.4168333,7,1,1,1,1,17,1,1,0,1,104,3,0.331662479,0.622926312,0.29664794,3.464101615,0.6,0.6,0.2,2,1,8,0,9,2,6,3,0,3,9,0,0,0,1,1,0,1
1172372,4,1,8,0,0,0,0,1,0,0,0,0,0,0,7,1,0,0,0.9,1.1,1.866313211,9,0,1,0,1,15,1,0,2,1,5,2,0.447213595,1.235661565,0.325576412,3.741657387,0.9,0.9,0.5,2,1,9,6,7,2,8,3,2,3,5,1,0,1,1,1,0,1
1172434,4,2,11,0,0,0,0,0,1,0,0,0,0,0,9,0,0,1,0.9,1.6,1.509966887,9,1,1,0,1,0,1,1,2,1,46,3,0.4,0.724668633,0.300333148,3.16227766,0.1,0.4,0.2,3,3,8,4,9,2,14,7,0,5,16,0,0,0,0,0,0,1
1172681,0,1,8,0,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.9,0.3,0.660965203,7,1,0,0,1,1,1,1,2,1,64,1,0.316227766,0.548834227,0.301662063,2.449489743,0.7,0.4,0,2,2,9,3,10,4,13,6,0,4,6,0,1,1,0,0,0,1
1172711,0,1,8,0,0,1,0,0,0,0,0,0,0,0,13,1,0,0,0.5,0.2,0.607762289,7,1,0,0,1,11,1,1,3,0,57,2,0.4,0.608208316,0.313528308,2.236067978,0.7,0.9,0.7,2,2,7,2,7,4,8,3,2,2,5,0,0,0,1,1,0,1
1174208,1,1,2,1,0,0,0,1,0,0,0,0,0,0,11,1,0,0,0.4,0,0.980114789,11,1,0,0,0,11,1,1,1,1,104,3,0.447213595,0.864007098,0.360970913,3.16227766,0,0.9,0.6,1,3,8,6,9,2,4,5,2,3,10,0,0,1,0,1,0,1
1174347,5,1,5,1,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0.5,0.5,1.09772492,11,1,1,0,0,9,1,0,2,1,93,3,0.4,0.98580839,0.324191302,3.741657387,0.8,0.4,0.1,2,3,8,2,9,3,10,7,2,2,6,0,0,1,1,1,0,1
1176177,0,1,6,1,1,0,0,1,0,0,0,0,0,0,11,1,0,0,0.9,1.2,0.440170421,11,0,1,9,1,13,1,1,4,1,104,3,0.591607978,1.033928559,0.462060602,1.732050808,0.1,0.2,0.4,2,3,7,4,11,4,9,4,1,2,9,0,1,0,0,0,0,1
1176541,3,1,10,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.9,0.4,0.768114575,9,1,0,0,1,11,1,1,3,1,16,3,0.374165739,0.677806379,0.318590646,2.828427125,0.3,0.3,0.5,4,2,8,3,9,3,7,3,0,0,6,1,1,1,0,0,0,1
1176578,0,1,5,1,0,0,0,0,1,0,0,0,0,0,8,0,1,0,0.9,0.9,1.172070817,9,1,1,0,0,1,1,0,2,1,70,3,0.374165739,0.918508043,0.33015148,3.741657387,0.8,0.6,0.8,3,1,8,1,9,3,9,2,2,2,11,0,1,1,0,0,1,1
1176821,0,1,8,0,0,1,0,0,0,0,0,0,0,0,7,0,1,0,0.4,0,0.628987281,11,1,1,0,0,1,0,0,2,1,40,2,0.374165739,0.8641147,0.324807635,3.741657387,0.4,0,0.1,1,2,8,5,9,2,6,4,1,3,10,0,0,1,0,1,1,1
1177065,0,1,4,0,0,0,1,0,0,0,0,0,0,0,8,0,1,0,0.9,0.4,0.65,11,0,1,0,0,11,1,0,2,1,104,2,0.4,1.103122915,0.342198773,3.741657387,0,0.4,0.5,1,1,8,1,11,1,4,4,2,2,6,0,1,0,1,1,0,1
1177785,5,2,2,0,0,1,0,0,0,0,0,0,0,0,4,0,1,0,0.7,0.4,0.922632104,9,1,1,0,1,14,0,1,2,1,82,3,0.316227766,0.652901977,0.329241553,3,0.7,0,0.7,1,2,6,3,10,4,5,3,1,4,7,0,1,1,0,1,0,1
1177952,5,1,7,0,3,0,1,0,0,0,0,0,0,0,8,1,0,0,0.6,0.2,0.58683473,7,1,1,0,1,11,1,1,0,1,57,2,0.424264069,0.613383786,0.328633535,2.236067978,0.6,0.8,0.3,2,3,9,2,10,1,3,4,0,0,5,0,0,0,0,0,0,1
1178173,0,1,9,0,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0.6,0.6,0.879630604,1,0,1,0,1,15,1,0,2,1,5,2,0.424264069,1.152844129,0.325576412,3.741657387,0.3,0.5,0.6,2,1,9,2,9,2,10,5,2,4,6,1,1,1,0,1,0,1
1178240,1,1,8,1,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0.4,0.3,1.176063349,11,1,1,0,1,7,1,1,2,1,92,3,0.374165739,0.775076642,0.327871926,3.464101615,0.9,0.9,0.8,3,2,8,3,9,1,8,5,1,3,6,0,1,0,0,0,0,1
1178606,2,1,4,0,0,0,0,1,0,0,0,0,0,0,7,0,1,0,0.6,0.6,1.094588964,11,1,1,0,0,10,1,1,2,1,89,2,0.387298335,1.006733528,0.336154726,3.605551276,0.9,0.6,0,4,1,7,5,7,1,12,10,2,5,7,0,1,0,0,0,0,1
1179112,0,1,3,0,0,1,0,0,0,0,0,0,0,0,8,0,1,0,0.9,1,1.22448969,11,1,1,0,1,6,1,1,1,1,73,3,0.4,0.855379187,0.356089876,3.31662479,0.2,0,0.3,1,2,10,4,9,2,10,9,0,1,8,0,1,0,0,0,0,1
1179155,3,1,8,1,6,0,0,0,1,0,0,0,0,0,5,1,0,0,0.7,0.1,0.504356025,7,1,1,0,1,11,1,1,2,1,67,2,0.374165739,0.664165418,0.300832179,3,0.2,0.6,0.8,3,1,9,2,5,1,8,2,1,5,8,0,1,1,1,1,1,1
1179392,1,1,4,1,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0.9,1.2,2.044351976,11,1,1,0,1,14,1,1,2,1,42,2,0.4,0.732255657,0.33763886,3.16227766,0.8,0.4,0.4,4,3,8,2,11,2,8,1,1,0,11,0,0,1,0,0,0,1
1179529,5,1,7,1,0,0,1,0,0,0,0,0,0,0,10,0,1,0,0.9,0.9,1.304559313,11,0,0,8,1,13,1,1,2,1,20,3,0.447213595,0.925421503,0.371483512,2.828427125,0.5,0.9,0.9,4,2,9,5,11,2,13,8,2,2,12,0,1,1,0,1,0,1
1179584,5,1,6,1,6,0,1,0,0,0,0,0,0,0,11,1,0,0,0.3,0,0.86710726,5,1,1,0,1,1,1,1,2,1,31,3,0.424264069,0.826535636,0.34176015,3,0.7,0.4,0.2,3,2,5,4,11,3,15,8,4,2,4,0,0,0,0,0,0,1
1179794,0,2,6,1,4,0,0,1,0,0,0,0,0,0,10,0,0,0,0.5,0.5,0.908639092,11,1,1,1,0,12,1,0,0,1,104,3,0.374165739,0.837610237,0.307408523,3.741657387,0.6,0.6,0.8,2,1,8,1,11,3,5,6,1,3,2,0,1,0,0,0,0,1
1179949,4,3,2,0,0,0,0,0,1,0,0,0,0,0,7,1,0,0,0.9,0.4,0.858414236,11,1,1,0,0,4,1,1,2,1,12,3,0.4,0.82971667,0.324807635,3.605551276,0.5,0.2,0.1,2,2,8,3,8,1,9,7,1,6,9,0,1,0,0,1,0,1
1180251,5,1,3,1,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.9,1.5,1.584100691,11,0,1,9,1,10,1,1,2,1,81,3,0.447213595,1.087808093,0.390896406,3,0.4,0.1,0.9,3,3,7,3,11,2,9,6,1,7,7,0,1,1,1,1,0,1
1180405,7,3,4,0,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0.4,0,0.925337776,9,0,1,0,1,11,1,1,2,1,3,2,0.424264069,1.110645334,0.378945906,3.464101615,0.5,0.1,0.7,1,3,9,2,7,1,11,7,2,5,6,1,0,1,0,0,0,1
1180583,2,1,1,1,0,0,1,0,0,0,0,0,0,0,10,1,0,0,0.9,0.3,0.667083203,9,0,0,0,1,11,1,1,2,1,53,2,0.447213595,0.792592253,0.377491722,2.645751311,0.1,0.6,0.8,0,4,8,5,9,3,4,3,0,4,2,0,1,1,0,0,0,1
1180632,5,1,9,1,0,0,0,0,1,0,0,0,0,0,11,0,1,0,0.8,1.4,1.399776768,11,1,1,0,0,1,1,1,2,1,52,3,0.374165739,0.78755821,0.297321375,3.605551276,0.9,0.3,0.7,1,2,8,2,10,1,6,5,2,3,3,0,1,1,1,0,0,1
1181123,3,1,4,0,0,0,0,1,0,0,0,0,0,0,7,0,1,0,0.3,0,0.501248441,8,1,0,2,1,1,1,1,2,1,90,0,0.424264069,0.837770556,0.336154726,3.16227766,0.6,0.2,0.9,3,1,6,4,12,2,7,5,1,4,6,0,0,0,1,1,0,1
1181196,4,1,4,1,6,0,1,0,0,0,0,0,0,0,7,1,0,0,0.6,0.1,0.494974747,11,1,0,0,1,11,1,1,0,1,17,2,0.374165739,0.849331288,0.324653662,3.605551276,0.4,0.5,0.1,3,3,9,3,10,1,6,4,3,3,8,0,0,0,0,0,0,1
1181459,2,1,1,1,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0.7,0.3,0.793331583,11,1,1,0,1,11,1,1,2,1,103,3,0.316227766,0.701886478,0.288790582,3.464101615,0,0.5,0.3,3,1,6,4,9,2,10,6,2,7,8,0,0,0,0,1,0,1
1181641,6,2,2,0,0,0,0,1,0,0,0,0,0,0,7,1,0,0,0.5,1.2,1.302881422,4,0,1,0,0,7,1,1,2,1,104,3,0.447213595,0.891033155,0.358887169,3.464101615,0.3,0.4,0.8,1,3,7,2,12,5,10,4,2,2,7,1,1,1,0,0,0,1
1181661,2,1,9,0,4,1,0,0,0,0,0,0,0,0,13,1,0,0,0.5,1,1.357156955,9,1,1,0,0,0,1,1,2,1,23,3,0.4,0.886538444,0.330907842,3.464101615,0.2,0.5,0.8,1,2,6,6,10,1,13,4,0,4,5,0,1,0,0,0,0,1
1181696,4,2,1,1,1,0,0,1,0,0,0,0,0,0,9,1,0,0,0.9,1.6,1.628841613,11,0,1,8,1,13,1,0,2,1,20,3,0.447213595,1.229938183,0.371483512,3.605551276,0.6,0.8,0.4,2,3,10,2,9,4,11,5,1,3,12,0,1,0,1,1,0,1
1181803,5,1,4,0,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.9,1.3,1.382253595,11,1,1,8,1,9,1,1,2,1,13,3,0.447213595,1.101693475,0.399124041,3.464101615,0,0,0.9,3,2,10,0,9,1,7,3,1,2,6,0,0,0,1,0,0,1
1182014,5,2,1,1,0,0,1,0,0,0,0,1,0,1,8,0,0,1,0.6,0.8,1.194518732,4,1,0,0,0,1,1,1,0,0,10,2,0.316227766,0.528173212,0.314642655,1,0.4,0.1,0.9,2,1,9,3,12,2,7,2,1,4,8,0,1,1,1,1,0,1
1182667,1,1,5,1,6,0,1,0,0,0,0,0,0,0,11,1,0,0,0.9,0.9,1.44222051,11,1,0,0,0,14,1,0,2,1,29,3,0.4,1.029683414,0.341174442,3.605551276,0.5,0.9,0.6,3,3,8,1,12,2,4,6,1,1,3,0,0,0,0,0,0,1
1182725,6,1,9,1,0,0,1,0,0,0,0,0,0,0,9,1,0,0,0.9,1.6,1.556839748,11,0,1,1,1,9,1,1,2,1,61,3,0.447213595,1.004051709,0.381968585,3.464101615,0.8,0.2,0.9,1,1,7,3,10,0,11,3,0,2,9,0,0,0,1,0,0,1
1184211,1,1,9,0,0,0,1,0,0,0,0,0,0,0,10,0,1,0,0,0,0.852203028,5,1,0,0,0,1,1,1,1,1,65,3,0.316227766,0.620716728,0.289827535,3.16227766,0,0.2,0.8,3,3,9,4,6,3,14,4,2,3,9,0,1,1,0,1,0,1
1184222,5,1,8,1,0,0,0,0,1,0,0,0,0,0,7,1,0,0,0.9,0.3,0.688748866,7,1,1,0,0,4,1,0,2,1,12,3,0.4,0.990931505,0.324807635,3.741657387,0.9,0.7,0.2,2,1,8,2,9,1,7,4,1,1,9,0,0,0,0,0,0,1
1184370,3,2,1,0,0,0,0,0,1,0,0,0,0,0,8,1,0,0,0.9,1,1.088289943,11,1,1,0,1,11,0,1,2,1,67,2,0.374165739,0.747170973,0.300832179,3.464101615,0.9,0.6,0.3,1,1,8,2,8,4,6,3,1,4,7,0,1,1,0,0,0,1
1184597,5,1,5,1,1,0,0,1,0,0,0,0,0,0,9,0,1,0,0.9,0.3,0.670820393,5,0,1,0,0,14,1,1,1,1,68,3,0.447213595,0.978306536,0.360555128,3.464101615,0.2,0.3,0.6,2,1,5,2,9,3,9,5,1,0,7,0,0,0,0,0,0,1
1184699,5,1,7,1,0,0,0,1,0,0,0,0,0,0,10,1,0,0,0.9,0.4,0.799218368,7,1,1,0,1,0,1,1,2,1,46,3,0.4,0.740379063,0.300333148,3,0.6,0.3,0.9,4,1,10,2,10,2,8,7,2,5,9,1,0,1,0,0,0,1
1184966,5,3,6,0,0,0,0,1,0,0,0,0,0,0,12,1,0,0,0.9,0.8,1.468630314,11,1,1,0,0,10,1,1,2,1,89,2,0.387298335,0.98982426,0.336154726,3.605551276,0.5,0,0,2,2,4,1,9,1,8,4,1,5,11,0,1,1,0,0,0,1
1185006,4,1,6,1,1,0,1,0,0,0,0,0,0,0,7,1,0,0,0.6,0.6,1.386542462,11,0,1,0,0,15,1,1,2,1,5,2,0.447213595,1.097706098,0.325576412,3.31662479,0.7,0,0.2,1,3,7,0,11,5,5,2,1,2,7,0,1,0,1,1,0,1
1185383,0,1,8,0,4,1,0,0,0,0,0,0,0,0,8,1,0,0,0.5,0.4,0.902773504,11,1,1,0,0,0,1,0,2,1,37,2,0.316227766,0.839999508,0.31144823,3.741657387,0.9,0.2,0.6,4,2,10,2,8,1,9,7,2,2,4,0,1,0,1,1,0,1
1185656,5,1,5,0,0,0,0,1,0,0,0,0,0,0,6,1,0,0,0.7,1.3,1.120825589,11,1,1,0,1,0,1,1,2,1,78,3,0.4,0.858672337,0.328785645,3.16227766,0.9,0.3,0,4,1,6,1,10,2,6,11,0,2,4,0,0,0,1,1,0,1
1185823,2,1,1,0,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0.8,1.4,1.637070554,11,1,1,0,1,4,1,1,2,1,12,3,0.4,0.726775398,0.324807635,3.16227766,0.8,0.7,0.1,3,5,5,5,10,3,6,4,2,2,9,1,1,0,0,1,0,1
1186225,0,1,2,0,4,1,0,0,0,0,0,0,0,0,6,1,0,0,0.9,1.2,1.303600782,3,1,1,0,1,11,1,0,2,1,47,2,0.374165739,0.958858223,0.328481354,3.605551276,0.4,0.2,0,1,4,8,4,6,2,14,4,3,2,6,0,1,0,0,0,0,1
1186587,1,2,2,0,0,0,1,0,0,0,0,0,0,0,8,0,1,0,0.8,0.9,1.077323071,4,1,0,0,1,4,1,1,2,1,12,3,0.4,0.668089047,0.324807635,2.828427125,0.7,0.3,0.6,3,1,8,4,10,2,10,1,1,3,7,0,0,1,0,0,0,1
1186640,0,1,5,0,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0.8,0.3,0.663795902,1,1,1,0,0,11,1,0,2,1,101,3,0.374165739,0.935053364,0.321403174,3.605551276,0.3,0.4,0.6,2,4,7,2,10,2,9,5,1,3,6,0,1,0,0,0,0,1
1186658,0,2,2,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0.9,1.2,1.476693943,11,1,1,0,0,6,1,0,2,1,33,3,0.387298335,0.97659596,0.328633535,3.741657387,0.8,0.3,0.4,1,2,7,5,10,2,9,3,2,5,7,0,0,1,0,0,0,1
1186723,0,2,7,1,0,0,1,0,0,0,0,0,0,0,9,1,0,0,0.9,1.5,1.783430683,7,1,1,0,0,1,1,0,2,1,52,3,0.374165739,0.858453347,0.309030743,3.741657387,0.7,0.6,0.4,2,3,7,4,9,1,9,7,1,4,9,0,0,0,0,0,0,1
1187027,0,1,2,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0.9,0.4,0.859869176,11,1,1,0,0,9,1,0,2,1,93,3,0.4,0.901055396,0.316227766,3.605551276,0.3,0.9,0.2,2,2,8,3,6,4,9,4,2,3,4,0,1,1,0,0,1,1
1187394,3,1,5,1,0,0,0,1,0,0,0,0,0,0,7,1,0,0,0.9,0.5,0.922970747,11,1,1,0,0,14,1,1,2,1,68,3,0.4,0.754271582,0.344383507,2.645751311,0.3,0.2,0.5,4,2,9,3,11,3,11,5,1,4,12,0,0,1,0,0,0,1
1187621,0,3,5,0,0,0,0,1,0,0,0,0,0,0,6,1,0,0,0.4,0.6,0.997810102,9,1,1,0,0,7,1,0,2,1,79,3,0.387298335,1.032164539,0.333166625,3.741657387,0,0.8,0.4,4,2,6,1,9,3,8,4,2,1,5,0,0,1,0,0,1,1
1187767,1,1,7,0,0,1,0,0,0,0,0,0,0,0,7,0,1,0,0.8,0.3,0.725,5,1,1,0,0,11,0,1,2,1,11,2,0.316227766,0.714244096,0.303315018,3.605551276,0.4,0.6,0.7,4,1,10,4,10,3,9,6,0,4,5,0,0,0,0,1,0,1
1187989,0,1,7,0,0,0,0,1,0,0,0,0,0,0,7,1,0,0,0.9,1.7,1.359687464,11,0,1,0,1,10,1,1,2,1,83,2,0.424264069,1.040253863,0.356089876,3.31662479,0.1,0,0.4,4,4,9,4,9,3,16,3,2,4,4,0,1,1,1,0,0,1
1188019,3,1,4,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.9,0.3,0.741619849,7,1,0,1,0,3,1,1,2,1,59,3,0.316227766,0.715948772,0.309677251,3.464101615,0.2,0.1,0.2,1,1,10,4,12,3,11,4,1,4,4,0,1,1,1,1,0,1
1188117,1,1,4,0,0,0,0,1,0,0,0,0,0,0,6,1,0,0,0.7,0.7,0.975961065,11,0,0,9,1,9,1,1,1,1,104,3,0.515363949,1.128014785,0.414487635,3,0.3,0.4,0.8,3,2,8,4,9,3,12,4,0,6,7,0,0,1,0,0,0,1
1188959,1,1,6,1,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0.9,0.8,0.923309266,3,1,1,0,0,11,1,1,2,1,101,3,0.374165739,0.777684633,0.321403174,3.31662479,0.4,0.7,0.9,1,1,8,3,8,2,12,5,2,2,4,0,1,0,0,0,0,1
1189143,0,1,5,1,2,0,1,0,0,0,0,0,0,0,9,1,0,0,0.6,0.5,1.252996409,11,0,1,9,0,16,1,0,1,1,104,3,0.447213595,1.52423887,0.444971909,3.741657387,0.4,0.5,0.8,3,1,10,3,11,3,12,5,1,4,4,1,1,0,0,0,0,1
1189224,0,1,7,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0.2,0.524404424,6,1,0,2,0,1,0,1,2,1,104,0,0.360555128,0.71928856,0.316227766,3.31662479,0.5,0.6,0.3,0,2,7,4,7,1,5,2,2,5,9,0,1,0,0,1,0,1
1189276,0,1,3,1,0,1,0,0,0,0,0,0,0,0,11,0,1,0,0.9,0.1,0.529740503,11,1,0,0,0,0,1,1,2,1,37,2,0.316227766,0.733974801,0.31144823,3.31662479,0.5,0.8,0.2,2,2,8,5,10,1,8,8,0,3,7,1,1,1,0,0,0,1
1190267,1,1,1,0,0,0,0,0,1,0,0,0,0,0,5,1,0,0,0.6,0.2,0.526782688,7,1,1,0,0,4,1,1,1,1,12,3,0.4,0.780866228,0.324807635,3.464101615,0.5,0.7,0.4,1,1,8,3,10,4,8,6,1,3,5,0,1,0,0,0,0,1
1190450,1,1,5,1,0,0,1,0,0,0,0,0,0,0,7,0,1,0,0.4,0,0.55283361,11,0,0,0,1,15,1,1,3,1,5,2,0.424264069,0.702842517,0.325576412,1.732050808,0.9,0.3,0.8,2,0,9,3,8,3,10,4,1,4,13,0,1,1,1,1,0,1
1190498,5,1,6,0,3,0,0,1,0,0,0,0,0,0,8,1,0,0,0.8,1.2,1.413550494,11,1,1,0,0,0,1,0,2,1,46,3,0.4,0.919893769,0.300333148,3.605551276,0.9,0.8,0.4,3,2,9,3,11,3,8,6,3,2,4,0,0,0,1,1,0,1
1190861,5,1,4,1,0,0,1,0,0,0,0,0,0,0,10,0,1,0,0,1.6,1.862290257,11,1,0,0,1,10,1,1,3,1,28,3,0.387298335,0.777936984,0.324037035,2.828427125,0.7,0.6,0.9,2,3,9,3,8,2,8,8,3,2,8,0,0,1,1,1,0,1
1191056,2,1,4,1,0,0,1,0,0,0,0,1,0,1,7,0,0,1,0.3,0,1.610512341,11,0,1,0,1,10,1,1,2,1,28,3,0.374165739,1.021494206,0.32984845,3.741657387,0.1,0.2,0.5,3,0,9,5,7,1,12,6,1,2,10,1,1,1,0,0,0,1
1191337,2,1,2,0,0,0,0,1,0,0,0,0,0,0,7,1,0,0,0.4,0,0.550567889,7,1,1,0,0,11,0,0,2,1,11,2,0.316227766,0.799801112,0.303315018,3.741657387,0,0.2,0.9,1,2,7,3,10,1,7,5,2,0,9,0,1,1,0,0,0,1
1191436,5,1,5,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.7,0.8,1.165386202,11,1,1,0,1,11,1,1,1,1,104,3,0.447213595,0.8395505,0.360970913,3,0.6,0.3,0.3,4,1,6,3,9,2,13,4,0,4,5,0,1,0,1,1,0,1
1192396,2,2,5,1,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0.9,0.6,0.872138177,11,0,1,1,0,9,1,1,2,1,104,2,0.424264069,1.210388914,0.35,3.464101615,0.9,0.2,0.1,2,4,8,3,10,1,6,4,2,4,7,0,1,1,0,0,0,1
1192711,5,1,8,0,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.9,0.7,1.042832681,11,0,1,1,0,5,1,1,2,1,104,2,0.424264069,1.456561103,0.386652299,3.464101615,0.4,0.2,0.5,2,4,8,3,7,2,11,5,1,0,5,0,0,0,1,0,0,1
1192731,1,2,2,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0.8,0.3,0.611350963,11,1,0,0,0,1,1,1,2,1,70,3,0.374165739,0.725338337,0.339116499,2.828427125,0.6,0.3,0.2,2,2,9,3,9,3,7,7,2,3,7,0,1,0,1,1,0,1
1192895,0,2,4,1,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0.9,0.9,0.922970747,7,1,1,0,0,0,1,0,2,1,37,2,0.316227766,0.8144105,0.31144823,3.605551276,0.8,0.1,0.8,4,0,9,1,8,2,8,5,2,1,4,0,1,0,0,0,0,1
1193281,0,1,6,0,6,1,0,0,0,0,0,0,0,0,7,1,0,0,0.8,1.5,1.623460809,11,1,1,0,1,9,1,0,2,1,93,3,0.4,0.901055396,0.316227766,3.605551276,0.1,0.6,0,3,2,10,3,10,1,11,1,3,0,7,0,1,1,1,0,0,1
1194236,0,4,8,1,0,0,1,0,0,0,0,0,0,0,8,0,1,0,0.9,0.5,1.07238053,11,1,1,0,1,1,1,0,2,1,85,3,0.374165739,0.929098025,0.345976878,3.605551276,0.5,0.6,0,3,3,8,2,8,2,8,4,1,3,5,0,1,0,1,1,0,1
1194512,7,1,11,0,0,1,0,0,0,0,0,0,0,0,8,0,0,1,0.3,0,0.931732258,7,1,0,0,0,1,1,1,2,1,65,3,0.316227766,0.586627848,0.288097206,2.828427125,0.7,0.8,0.9,3,2,9,0,9,2,12,5,1,2,2,0,1,1,0,1,0,1
