id,target,ps_ind_01,ps_ind_02_cat,ps_ind_03,ps_ind_04_cat,ps_ind_05_cat,ps_ind_06_bin,ps_ind_07_bin,ps_ind_08_bin,ps_ind_09_bin,ps_ind_10_bin,ps_ind_11_bin,ps_ind_12_bin,ps_ind_13_bin,ps_ind_14,ps_ind_15,ps_ind_16_bin,ps_ind_17_bin,ps_ind_18_bin,ps_reg_01,ps_reg_02,ps_reg_03,ps_car_01_cat,ps_car_02_cat,ps_car_03_cat,ps_car_04_cat,ps_car_05_cat,ps_car_06_cat,ps_car_07_cat,ps_car_08_cat,ps_car_09_cat,ps_car_10_cat,ps_car_11_cat,ps_car_11,ps_car_12,ps_car_13,ps_car_14,ps_car_15,ps_calc_01,ps_calc_02,ps_calc_03,ps_calc_04,ps_calc_05,ps_calc_06,ps_calc_07,ps_calc_08,ps_calc_09,ps_calc_10,ps_calc_11,ps_calc_12,ps_calc_13,ps_calc_14,ps_calc_15_bin,ps_calc_16_bin,ps_calc_17_bin,ps_calc_18_bin,ps_calc_19_bin,ps_calc_20_bin
1253651,1,3,1,10,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0.4,0.6,0.841130192,11,0,1,0,1,10,1,1,2,1,28,3,0.374165739,0.849973262,0.32984845,3.31662479,0.3,0.7,0.7,2,2,6,3,7,1,7,5,1,5,6,0,1,0,0,0,0
1253709,1,2,3,4,0,0,0,0,1,0,0,0,0,0,0,9,1,0,0,0.6,0.4,0.588430115,7,0,0,9,0,17,1,1,2,1,104,3,0.519615242,1.270964689,0.398371686,3.16227766,0.4,0.3,0.8,2,1,7,2,9,3,9,6,2,2,10,0,0,0,1,0,0
1253731,1,1,1,4,0,0,1,0,0,0,0,0,0,0,0,5,0,1,0,0.9,0.4,1.112148821,11,0,1,0,1,11,1,1,2,1,3,2,0.424264069,1.091978642,0.378945906,3.464101615,0.7,0.7,0.2,2,1,6,3,7,3,8,4,1,5,7,0,0,0,0,0,0
1254152,1,0,1,2,1,0,0,1,0,0,0,0,0,0,0,8,1,0,0,0.9,1.1,1.035313962,11,0,1,0,0,10,1,0,2,1,89,2,0.387298335,1.139613535,0.336154726,3.741657387,0,0,0.2,4,2,8,1,9,4,12,6,2,6,9,0,0,1,0,1,0
1254544,1,6,1,8,0,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0.9,0.3,0.737817728,11,1,1,0,1,0,1,0,2,1,46,3,0.4,0.896503769,0.300333148,3.605551276,0.3,0.9,0.8,1,4,8,3,11,4,12,9,0,1,6,0,0,1,1,0,0
1254575,1,3,3,6,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,0.9,1.1,1.460736116,11,0,1,8,0,9,1,0,2,1,13,3,0.447213595,1.219673442,0.399124041,3.605551276,0.7,0.5,0,3,3,9,6,7,5,10,4,2,1,6,0,1,1,0,0,0
1254688,1,1,1,7,0,0,0,0,1,0,0,0,0,0,0,8,1,0,0,0.3,0,0.792937576,9,1,1,0,1,0,1,1,2,1,104,3,0.399499687,0.726860679,0.326955654,2.828427125,0,0.7,0.5,2,2,5,2,9,2,9,7,1,3,5,0,1,1,0,0,0
1254870,1,2,1,4,1,0,0,1,0,0,0,0,0,0,0,2,0,0,1,0.9,0.4,0.695521387,11,1,0,0,1,6,1,1,2,1,26,3,0.374165739,0.617897662,0.320468407,2.828427125,0.5,0.1,0.9,4,1,7,4,10,2,11,7,0,2,14,0,0,1,0,1,0
1255194,1,5,2,2,1,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0.9,1.3,1.750892629,11,0,1,1,1,9,1,1,0,1,61,3,0.447213595,0.943912641,0.381968585,3.16227766,0.6,0,0.7,3,1,6,3,9,4,5,5,4,3,9,0,0,0,0,0,0
1255232,1,0,1,8,0,0,1,0,0,0,0,0,0,0,0,13,1,0,0,0.5,0.2,0.661437828,11,1,0,0,1,0,1,1,2,1,87,3,0.316227766,0.675672301,0.294448637,3,0.1,0.3,0,2,0,9,4,9,4,8,3,3,3,6,0,1,0,1,0,0
1255348,1,6,3,5,1,6,0,0,1,0,0,0,0,0,0,13,1,0,0,0.4,0.3,0.776208735,11,1,1,0,1,11,1,1,2,1,11,2,0.316227766,0.726064337,0.303315018,3.741657387,0.1,0.9,0.1,4,0,7,4,12,3,9,4,2,1,9,1,1,0,0,1,0
1255477,1,2,1,4,0,0,0,0,1,0,0,0,0,0,0,6,0,1,0,0.9,0.5,0.869626357,11,0,0,0,0,0,1,1,2,1,95,2,0.4,0.940557686,0.334813381,3.464101615,0.7,0.4,0.2,2,0,10,3,11,0,5,5,1,5,4,0,1,1,1,0,1
1255524,1,3,1,7,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0.9,0.5,0.813557005,9,1,1,0,1,14,0,1,2,1,68,3,0.4,0.75129365,0.344383507,2.645751311,0.5,0.8,0.8,4,2,6,4,11,4,9,6,4,1,3,0,1,0,0,0,0
1255811,1,4,1,8,0,0,0,0,0,1,0,0,0,0,0,9,0,0,0,0.6,0.3,0.579870675,7,1,1,0,1,11,1,0,2,1,47,2,0.374165739,0.94584782,0.328481354,3.741657387,0.3,0.7,0.4,0,3,8,4,10,2,8,7,4,5,15,0,1,1,0,0,0
1255821,1,1,1,1,0,3,0,0,1,0,0,0,0,0,0,7,1,0,0,0.5,0.4,0.834790393,8,1,1,0,0,0,1,0,0,1,37,2,0.316227766,0.838261187,0.31144823,3.605551276,0.8,0.9,0,3,1,7,4,10,2,9,1,0,2,5,1,0,1,1,0,1
1256273,1,5,1,6,1,2,0,0,0,1,0,0,0,0,0,9,1,0,0,0.9,1.6,1.454733653,11,1,0,0,1,0,1,1,2,1,87,3,0.316227766,0.756832514,0.294448637,3.464101615,0,0.5,0.5,4,3,8,1,8,0,7,8,2,3,7,1,1,1,0,0,0
1256706,1,3,1,5,1,0,0,1,0,0,0,0,1,0,1,6,0,1,0,0.6,0.2,0.50062461,11,1,0,0,0,0,1,0,2,1,78,3,0.4,0.894311684,0.328785645,3.741657387,0.8,0.8,0.8,4,2,7,2,10,3,13,8,0,1,8,0,0,1,0,0,0
1256777,1,1,1,6,0,6,0,1,0,0,0,0,0,0,0,6,1,0,0,0.7,0.8,1.477751671,11,1,0,0,0,1,1,1,2,1,65,3,0.316227766,0.580858584,0.288097206,2.828427125,0.4,0,0.4,3,2,8,3,8,2,6,6,1,5,6,1,1,1,0,0,0
1256938,1,3,1,4,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0.8,0.6,0.796084166,11,0,0,9,0,14,1,1,2,1,104,3,0.591607978,1.432964909,0.398622629,3.16227766,0.9,0.2,0.2,2,1,8,3,10,0,12,4,2,4,7,1,1,1,0,0,0
1256986,1,5,2,8,1,0,0,1,0,0,0,0,0,0,0,11,1,0,0,0.9,0.9,0.9826622,11,0,1,0,1,10,0,1,2,1,28,3,0.374165739,0.993314428,0.32984845,3.605551276,0.4,0.3,0,3,2,8,2,7,3,10,5,0,4,6,0,1,0,0,1,1
1257154,1,2,1,3,1,0,0,0,0,1,0,0,0,0,0,7,1,0,0,0.4,0,0.577711,11,0,1,0,1,15,1,1,2,1,5,2,0.424264069,0.797711085,0.342052628,2.236067978,0.4,0.3,0.4,4,1,9,3,8,1,13,3,1,1,8,0,0,1,0,1,0
1257210,1,0,1,5,1,6,0,1,0,0,0,0,0,0,0,6,0,1,0,0.7,1.7,1.366565037,11,1,0,1,0,17,1,1,1,1,104,3,0.447213595,1.112801171,0.369594372,2.828427125,0.8,0.2,0.4,3,2,10,3,10,3,11,5,3,2,4,0,1,0,0,0,0
1257236,1,6,3,10,1,0,0,0,1,0,0,0,0,0,0,12,1,0,0,0.3,0,0.825378701,9,0,0,9,1,15,1,1,2,1,104,3,0.446989933,0.828931903,0.359861084,2,0.6,0.8,0.1,2,2,9,4,9,1,7,9,0,3,8,0,0,0,0,1,0
1257284,1,1,1,6,1,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.4,0,0.629483916,7,1,1,0,1,1,1,1,2,1,65,3,0.316227766,0.539493947,0.288097206,2.449489743,0,0.1,0.4,2,2,9,5,10,4,10,3,0,4,9,0,1,1,0,0,0
1257704,1,5,1,8,1,0,0,0,1,0,0,0,0,0,0,6,0,1,0,0.7,0.8,1.19556472,11,0,1,0,0,14,1,1,3,1,68,3,0.447213595,0.85183322,0.360555128,3,0.1,0.6,0.8,3,4,9,3,8,3,6,4,2,2,6,0,1,1,0,0,0
1258324,1,4,1,5,0,0,0,1,0,0,0,0,0,0,0,10,0,1,0,0.8,0.8,1.22448969,11,1,1,0,0,11,0,0,2,1,47,2,0.374165739,1.035034036,0.328481354,3.741657387,0.3,0.2,0.6,2,2,8,1,10,1,7,11,1,4,8,1,0,0,0,1,0
1258621,1,0,1,9,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0.9,0.2,0.511126208,7,0,0,0,0,6,1,1,2,1,73,3,0.447213595,0.676509637,0.359722115,2.236067978,0.3,0.3,0.4,4,1,9,3,8,3,3,4,0,3,8,0,1,0,1,1,0
1258745,1,0,1,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.5,0.3,0.694172169,11,1,0,0,1,1,1,1,0,1,10,2,0.316227766,0.702409078,0.319374389,3.31662479,0.5,0.9,0.3,3,1,7,6,10,1,10,4,0,3,4,0,1,0,0,0,0
1258872,1,3,1,7,0,3,0,1,0,0,0,0,0,0,0,10,0,1,0,0.9,1.1,1.226274847,11,0,1,1,1,5,0,1,1,1,104,2,0.424264069,1.254594861,0.385356977,2.828427125,0.8,0.2,0.4,2,1,8,3,7,3,7,7,2,0,8,0,1,0,0,0,0
1259346,1,1,1,10,1,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0.9,1.8,1.816590213,7,1,1,1,0,12,1,1,1,1,104,3,0.374165739,0.740546481,0.325576412,3.464101615,0.5,0.2,0,4,3,5,5,7,3,10,6,1,3,6,0,1,1,0,0,0
1259549,1,0,2,2,1,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0.3,0,0.718940192,5,1,0,0,1,11,1,1,2,1,103,1,0.316227766,0.501299963,0.288790582,1.414213562,0.8,0,0.9,4,2,7,2,11,3,11,8,1,1,11,0,0,1,1,0,0
1259765,1,3,1,5,1,4,0,1,0,0,0,0,0,0,0,3,0,1,0,0.7,0.4,0.743303437,9,1,1,0,0,0,1,1,2,1,78,3,0.4,0.821244269,0.328785645,3.464101615,0.7,0.7,0.3,3,0,8,2,8,4,13,3,1,3,9,0,0,1,0,1,0
1259856,1,0,1,5,0,6,1,0,0,0,0,0,0,0,0,8,1,0,0,0.8,0.5,0.93641604,7,1,1,0,0,1,1,0,2,1,51,2,0.374165739,0.872135216,0.330756708,3.605551276,0.3,0.2,0.8,1,2,8,4,9,0,6,3,4,4,3,0,0,1,0,1,1
1260073,1,1,1,6,1,4,0,1,0,0,0,0,0,0,0,5,0,1,0,0.6,1,1.365650028,7,1,1,0,0,7,1,1,2,1,92,3,0.374165739,0.771777491,0.327871926,3.464101615,0.6,0.9,0.2,2,2,7,6,9,4,12,8,0,1,6,0,1,1,0,0,0
1260145,1,2,2,2,1,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.9,1.8,2.042669822,9,1,1,0,0,0,1,1,2,1,98,3,0.4,0.792644387,0.330907842,3.16227766,0,0.9,0.7,4,2,8,3,9,3,13,3,2,0,5,0,1,0,0,0,0
1260642,1,2,1,3,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0.7,0.6,0.838898087,9,1,0,8,1,9,1,1,2,1,13,3,0.447213595,0.944864326,0.399124041,3.16227766,0.7,0.9,0.4,2,1,9,3,11,4,11,4,1,4,7,1,1,1,0,1,0
1260768,1,7,1,4,0,0,0,0,1,0,0,0,0,0,0,7,1,0,0,0.9,1.2,1.125833025,11,0,1,8,1,13,1,0,2,1,4,2,0.565685425,1.59641903,0.441021541,3.605551276,0.3,0.1,0.9,2,3,9,4,8,0,10,6,0,4,7,0,1,0,1,0,0
1261038,1,6,1,8,0,6,0,0,0,1,0,0,0,0,0,12,1,0,0,0.9,0.4,0.608276253,5,1,1,0,1,11,1,1,2,1,101,3,0.374165739,0.786245393,0.321403174,3.31662479,0.6,0,0.7,2,2,8,1,10,5,8,8,0,1,10,0,1,0,1,0,0
1261140,1,3,1,4,1,0,0,1,0,0,0,0,0,0,0,12,1,0,0,0.9,0.6,0.991841721,10,1,0,0,1,1,1,1,2,1,52,3,0.374165739,0.789915782,0.297321375,3.464101615,0.7,0,0.9,3,3,8,4,8,2,11,5,0,2,11,1,0,1,0,1,1
1261381,1,5,1,11,0,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0.7,0.5,1.117195149,11,0,1,8,1,13,1,1,3,1,104,3,0.5,1.198156297,0.434165867,3,0.8,0.1,0,2,0,4,3,11,4,9,5,0,3,14,0,1,1,0,1,0
1261434,1,7,1,10,0,0,0,0,1,0,0,0,0,0,0,11,1,0,0,0.8,1,1.715007289,11,0,1,0,1,10,1,1,2,1,55,2,0.424264069,1.249411432,0.358608422,3.605551276,0.3,0,0.3,1,2,9,4,7,2,12,7,0,4,6,0,1,1,0,0,0
1261854,1,0,1,4,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.9,0.5,1.024695077,7,1,1,0,1,4,1,1,2,1,48,3,0.316227766,0.669355802,0.29664794,3.31662479,0.3,0.2,0.2,3,3,9,5,11,2,7,2,4,3,5,0,1,0,0,1,0
1261929,1,5,1,10,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0.9,1.4,1.430253474,11,1,1,0,1,11,1,1,2,1,67,2,0.374165739,0.672066629,0.300832179,3,0.2,0.5,0.2,1,4,9,2,8,1,5,4,0,3,11,0,1,1,1,0,0
1261990,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,7,1,0,0,0.3,0,0.752080448,7,1,1,0,0,11,1,0,2,1,17,2,0.374165739,0.96556411,0.327566787,3.605551276,0.5,0.7,0.5,4,4,10,3,7,1,5,5,2,3,11,0,1,0,1,0,0
1262346,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0.3,0,0.616948134,7,1,0,0,1,11,1,1,2,1,17,2,0.374165739,0.837708898,0.32572995,3.464101615,0.4,0,0.7,2,1,9,5,11,2,6,5,2,1,6,0,1,0,0,0,0
1262390,1,1,2,5,1,4,0,1,0,0,0,0,0,0,0,5,1,0,0,0,0,0.60724789,11,1,1,0,1,1,1,1,2,1,85,3,0.374165739,0.743553563,0.343511281,3,0.1,0.1,0.1,3,1,9,3,9,2,6,4,2,2,10,0,0,1,1,0,0
1262584,1,4,2,9,1,0,0,1,0,0,0,0,0,0,0,5,0,0,1,0.4,0.2,0.80389676,11,1,1,0,0,0,1,1,2,1,22,3,0.316227766,0.836211696,0.310322413,3.605551276,0,0.4,0.3,4,0,8,4,10,5,11,3,3,5,6,0,0,1,0,0,0
1262737,1,0,1,6,1,0,0,1,0,0,0,0,0,0,0,13,1,0,0,0.9,0.8,1.076742773,11,1,1,0,1,15,1,0,2,1,97,3,0.387298335,0.945082969,0.298328678,3.605551276,0.6,0.1,0.8,1,3,7,5,10,0,8,8,1,6,2,0,1,1,0,0,0
1263018,1,6,1,11,0,0,1,0,0,0,0,0,0,0,0,8,0,1,0,0.9,0.6,0.928708781,9,1,1,0,1,14,1,1,2,1,42,2,0.4,0.766525918,0.33763886,3.464101615,0.6,0.9,0.5,2,1,8,4,11,2,6,7,1,0,7,0,0,0,0,0,1
1263030,1,6,1,8,1,0,0,0,1,0,0,0,0,0,0,10,1,0,0,0.8,0.4,0.790964601,11,0,1,0,0,7,1,0,2,1,104,3,0.4,1.221491434,0.380263067,3.741657387,0.6,0.3,0.2,1,2,7,4,10,0,11,3,2,2,7,0,1,1,0,0,0
1263139,1,0,1,5,0,0,0,1,0,0,0,0,0,0,0,6,1,0,0,0.6,0.4,0.610839586,11,0,0,9,0,15,1,1,1,1,41,2,0.547722558,1.320382176,0.428952212,2.645751311,0.3,0,0.7,3,3,6,4,8,2,8,4,0,1,5,0,1,1,0,0,0
1263156,1,0,1,8,1,0,1,0,0,0,0,0,0,0,0,5,1,0,0,0.3,0,0.90795099,5,1,0,0,1,1,1,1,2,1,31,3,0.374165739,0.801444976,0.314006369,3.31662479,0.5,0.5,0.9,2,3,8,3,11,3,7,12,1,1,7,0,1,0,0,0,0
1263160,1,4,1,7,0,0,1,0,0,0,0,0,0,0,0,9,0,1,0,0.9,0.5,1.04133328,11,1,0,2,0,1,1,1,2,1,90,0,0.424264069,0.729655189,0.261725047,2.645751311,0.8,0.1,0,2,4,9,2,6,2,6,4,1,5,4,0,0,1,0,0,0
1263229,1,1,1,9,0,0,1,0,0,0,0,0,0,0,0,6,0,1,0,0.9,1.6,1.772004515,11,0,0,8,1,9,1,1,2,1,13,3,0.519615242,0.918485548,0.399124041,2.645751311,0.3,0.4,0.3,2,1,9,3,10,1,11,8,2,1,7,0,0,0,1,0,0
1263518,1,5,1,5,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.9,0.8,1.115235401,11,0,0,8,0,4,1,1,2,1,6,3,0.447213595,1.037180699,0.357211422,3.464101615,0.4,0,0.8,2,3,9,3,11,1,6,6,0,1,7,0,1,0,0,0,0
1263547,1,0,1,4,1,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.6,0.4,0.668954408,11,1,1,0,0,11,1,0,2,1,103,3,0.316227766,0.765204019,0.288790582,3.741657387,0.1,0.6,0.3,3,2,9,4,11,0,7,4,0,2,12,0,0,0,0,0,0
1263911,1,4,1,5,1,0,0,1,0,0,0,0,0,0,0,10,0,1,0,0.9,1.6,1.983840971,11,0,1,9,1,2,1,1,2,1,104,3,0.447213595,1.319873523,0.466904701,3.31662479,0.8,0.9,0.5,2,1,7,2,12,2,10,11,2,3,8,0,1,0,0,1,0
1264370,1,4,1,6,1,0,0,1,0,0,0,0,0,0,0,10,1,0,0,0.8,0.3,0.729297607,11,0,1,9,0,10,1,1,2,1,81,3,0.447213595,1.170328766,0.390896406,3.16227766,0.4,0.6,0.4,3,2,8,2,7,3,6,7,5,1,5,0,0,0,0,0,0
1264448,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0.9,0.2,0.83254129,7,0,1,0,0,10,1,0,1,1,55,2,0.424264069,1.187338506,0.358608422,3.741657387,0.9,0.3,0.9,2,1,8,5,12,1,6,4,2,6,10,1,1,1,0,0,0
1264566,1,5,1,6,0,0,0,0,0,1,0,0,0,0,0,13,0,1,0,0.9,1.4,1.449568901,9,1,0,0,1,1,1,1,3,1,85,3,0.424264069,0.85733346,0.350713558,3.16227766,0.6,0.9,0.1,1,0,8,1,9,3,11,3,1,3,8,1,1,1,1,0,0
1264650,1,2,1,8,1,0,1,0,0,0,0,0,0,0,0,12,1,0,0,0.9,1.5,1.40668049,7,0,0,0,1,17,1,1,2,1,104,3,0.422018957,0.649554838,0.343511281,0,0.6,0.6,0.6,2,2,8,2,5,1,11,4,0,4,8,0,1,1,1,0,0
1264825,1,2,1,4,0,0,1,0,0,0,0,0,0,0,0,8,0,1,0,0.7,0.3,0.662853679,3,1,0,1,1,9,1,1,1,1,61,3,0.447213595,0.926514842,0.381968585,3.16227766,0.8,0.1,0,2,1,8,3,11,2,8,7,0,4,4,0,1,1,0,1,0
1265049,1,5,2,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0.9,0.9,1.325235828,11,1,0,1,1,9,1,1,2,1,61,3,0.447213595,0.910340051,0.381968585,3.16227766,0.3,0.8,0.2,2,1,7,2,10,3,7,7,1,6,6,0,1,0,0,0,0
1265392,1,1,1,9,0,0,0,0,0,1,0,0,0,0,0,13,1,0,0,0.9,0.2,0.55789784,7,1,0,0,1,11,1,1,2,1,67,2,0.374165739,0.738101205,0.300832179,3.464101615,0.8,0,0.1,4,2,8,2,10,4,6,8,2,1,9,0,1,0,0,1,0
1265424,1,5,2,5,1,0,1,0,0,0,0,0,0,0,0,6,0,1,0,0.9,0.5,0.725430906,7,1,0,0,1,1,1,1,3,1,64,3,0.316069613,0.533331181,0.304138127,2,0.5,0.8,0.3,1,3,7,5,11,5,9,4,1,3,9,0,0,1,0,0,1
1265553,1,4,1,6,1,0,1,0,0,0,0,0,0,0,0,7,0,1,0,0.4,0,0.706664701,7,1,1,0,1,11,1,1,2,1,16,3,0.374165739,0.687433693,0.318590646,3,0.3,0.5,0.8,1,1,7,3,9,2,10,4,3,6,11,0,1,0,0,1,0
1265586,1,4,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.9,0.3,0.938416219,11,1,0,0,1,7,1,1,2,1,96,3,0.4,0.727343747,0.361662826,2.828427125,0.8,0.6,0.7,3,1,8,6,12,3,6,5,2,1,16,0,1,1,0,0,0
1265737,1,5,1,8,0,2,1,0,0,0,0,0,0,0,0,10,1,0,0,0.9,0.3,1.035917468,7,1,1,0,1,1,1,1,2,1,65,1,0.316227766,0.562113044,0.288097206,2.828427125,0.8,0,0.3,2,0,10,4,10,2,13,6,3,1,9,0,1,1,1,1,1
1265749,1,1,1,8,0,6,0,1,0,0,0,0,0,0,0,6,0,1,0,0.9,1,1.266392514,11,1,0,3,0,11,1,1,2,1,104,3,0.447213595,0.816639961,0.446654229,2.828427125,0.7,0.8,0.7,3,2,8,4,7,2,8,2,2,4,12,0,0,0,1,0,1
1265862,1,3,1,5,0,0,1,0,0,0,0,0,0,0,0,8,0,1,0,0.4,0,0.538516481,7,1,1,0,0,1,1,1,2,1,10,2,0.316227766,0.687626773,0.319374389,3.31662479,0.6,0.5,0.6,4,3,8,2,11,4,7,8,1,3,7,0,1,0,0,0,1
1265929,1,0,3,3,1,0,0,0,1,0,0,0,0,0,0,11,1,0,0,0.3,0,1.307908636,11,1,1,0,0,1,1,0,2,1,51,2,0.4,0.923085466,0.436348485,3.605551276,0.1,0.5,0.5,2,1,9,2,11,1,9,6,2,6,7,0,1,0,0,0,0
1265937,1,1,1,6,0,0,0,1,0,0,0,0,0,0,0,4,1,0,0,0.8,0.7,1.008402202,11,0,1,1,0,9,1,1,2,1,104,2,0.574456265,1.034318157,0.405709256,3.16227766,0.5,0.7,0.5,3,0,9,1,9,3,9,4,2,4,5,1,1,0,0,1,0
1266292,1,1,1,3,0,0,0,0,1,0,0,0,0,0,0,5,0,1,0,0.9,0.8,1.5612495,11,0,0,9,0,15,1,1,1,1,41,2,0.547722558,1.317844785,0.428952212,2.828427125,0.4,0.1,0.3,2,1,9,4,11,4,8,9,2,1,6,0,1,1,1,0,0
1266411,1,6,1,8,1,0,0,0,1,0,0,0,0,0,0,9,1,0,0,0.4,0,1.674813422,7,0,1,8,0,9,1,1,2,1,13,3,0.519615242,0.985200403,0.399124041,3,0.1,0.8,0.4,0,2,7,3,11,4,9,10,3,2,13,0,0,1,0,0,1
1266425,1,6,1,8,0,0,0,0,1,0,0,0,0,0,0,9,1,0,0,0.3,0,0.863857627,8,1,0,8,1,14,1,1,2,1,104,2,0.547722558,1.169965034,0.319374389,3,0.5,0.5,0,2,0,6,2,11,3,5,2,1,6,8,0,1,1,1,0,0
1266727,1,7,1,5,1,0,0,0,1,0,0,0,0,0,0,12,0,1,0,0.7,0.3,1.132199187,9,0,1,0,1,10,1,1,2,1,28,3,0.374165739,0.934958124,0.328633535,3.16227766,0.6,0.9,0,3,1,9,5,10,0,9,5,3,2,7,0,1,0,0,0,1
1266919,1,5,1,6,0,0,0,0,0,1,0,0,0,0,0,12,1,0,0,0.8,1.2,1.374545379,11,0,0,9,1,15,1,1,2,1,41,2,0.519615242,1.357836149,0.505964426,3.605551276,0.4,0,0,1,1,8,4,7,1,8,9,0,1,9,0,1,1,0,0,0
1267393,1,0,1,8,0,3,1,0,0,0,0,0,0,0,0,12,1,0,0,0.5,0.2,0.511126208,7,1,1,0,0,11,1,0,2,1,11,2,0.316227766,0.748414302,0.303315018,3.605551276,0.2,0.2,0.5,2,2,7,4,6,2,4,5,0,5,8,0,1,1,1,1,0
1268345,1,7,1,7,0,1,1,0,0,0,0,0,0,0,0,3,0,1,0,0.8,0.2,0.569539288,7,1,1,0,1,11,1,1,2,1,103,3,0.316227766,0.68222715,0.288790582,3.31662479,0.6,0.3,0.9,4,2,8,2,7,3,11,11,1,2,7,0,1,1,1,0,0
1268384,1,5,2,2,0,0,0,1,0,0,0,0,0,0,0,13,0,1,0,0.7,0.8,1.084838698,11,0,1,1,0,0,1,0,2,1,104,3,0.374165739,1.353416247,0.348998567,3.741657387,0.7,0.4,0,3,2,8,5,9,3,7,3,0,2,8,0,1,0,1,0,1
1269599,1,0,1,7,1,0,0,0,1,0,0,0,0,0,0,13,1,0,0,0.6,0.9,1.277448629,11,0,0,9,1,8,1,1,2,1,104,3,0.565685425,1.303468038,0.420713679,3,0.5,0.2,0.4,5,0,6,3,8,4,14,3,1,4,7,0,1,0,0,0,1
1270236,1,0,1,11,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.7,0.2,0.504975247,7,1,1,0,0,1,1,0,2,1,38,3,0.316227766,0.781500993,0.299165506,3.741657387,0.8,0,0,4,2,7,1,8,3,8,8,1,3,7,0,1,1,0,1,0
1270299,1,3,1,8,1,0,0,1,0,0,0,0,0,0,0,9,1,0,0,0.8,1.1,1.274264494,11,0,1,1,1,9,1,0,2,1,104,2,0.4,1.285648693,0.310644491,3.741657387,0.9,0.5,0.9,1,0,8,3,6,1,9,6,2,3,10,0,1,1,0,1,1
1270387,1,0,1,1,0,4,1,0,0,0,0,0,0,0,0,7,1,0,0,0.7,0.3,0.898262211,11,0,0,0,1,6,1,1,0,1,27,3,0.374165739,0.712636822,0.320468407,3.16227766,0.9,0.5,0.4,0,0,9,0,11,1,10,0,0,3,7,0,0,1,1,0,0
1270484,1,4,1,5,1,4,1,0,0,0,0,0,0,0,0,11,1,0,0,0.9,0.3,0.99435909,7,1,1,0,1,6,1,1,2,1,77,2,0.374165739,0.740211607,0.342052628,3.31662479,0.6,0,0.5,2,2,7,2,10,3,10,5,2,0,7,0,1,0,1,0,0
1270626,1,2,1,1,1,0,0,0,1,0,0,0,0,0,0,5,1,0,0,0.4,0,0.79135959,11,1,1,1,0,1,1,1,0,1,35,1,0.374165739,0.896798714,0.304959014,3.464101615,0.3,0,0.1,4,4,10,2,8,2,10,4,0,3,8,0,0,1,1,0,0
1271075,1,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.9,0.3,0.668019461,11,1,0,0,0,1,1,1,2,1,104,3,0.316069613,0.527821032,0.327108545,1.414213562,0.8,0,0.5,1,1,7,1,7,4,11,3,3,3,9,0,0,1,1,0,1
1271327,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0.9,1.1,1.286953768,11,1,0,8,0,9,1,1,2,1,13,3,0.447213595,0.968197823,0.399124041,3.16227766,0.1,0.5,0.8,1,5,8,4,11,5,2,8,4,4,9,0,1,1,1,0,0
1271367,1,2,2,9,0,0,0,0,0,1,0,0,0,0,0,10,1,0,0,0.4,0,0.760345316,7,1,1,0,1,11,1,1,2,1,67,2,0.374165739,0.634233448,0.300832179,2.828427125,0.5,0.6,0.3,4,0,7,4,6,2,5,4,0,1,5,0,1,1,0,0,0
1271478,1,1,1,3,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0.9,1.8,0.880340843,11,0,0,9,1,11,1,1,1,1,56,3,0.6,1.087513655,0.428369,3,0.3,0,0.2,4,0,9,2,8,3,7,6,1,4,6,1,1,1,1,0,1
1271724,1,3,1,7,0,1,0,1,0,0,0,0,0,0,0,4,1,0,0,0.7,0.2,0.866025404,11,1,1,9,0,17,1,1,2,1,104,3,0.447213595,0.820451398,0.373496988,3.16227766,0.6,0.8,0,4,2,8,0,10,0,7,1,0,2,7,1,0,0,0,1,0
